sample_id,source_csv,gain,bias,comp,df,viol_rate,step_score,res_slope,ripple_var,switch_step_err_max,switch_step_err_ratio,nonswitch_step_max,nonswitch_step_ratio,sys_幅度失准,sys_频率失准,sys_参考电平失准,mod_衰减器,mod_前置放大器,mod_低频段前置低通滤波器,mod_低频段第一混频器,mod_高频段YTF滤波器,mod_高频段混频器,mod_时钟振荡器,mod_时钟合成与同步网络,mod_本振源（谐波发生器）,mod_本振混频组件,mod_校准源,mod_存储器,mod_校准信号开关,mod_中频放大器,mod_ADC,mod_数字RBW,mod_数字放大器,mod_数字检波器,mod_VBW滤波器,mod_电源模块,mod_未定义/其他,label_type,label_system_fault_class,label_faults
fault_010,D:\PycharmProjects\FMFD\FMFD\Output\sim_spectrum\fault_010.csv,0.9474597563366256,1.560357849155177,-0.006455341318805541,0.0,0.494,0.0,1.7558233796071736e-11,0.06534285665754555,1.0897475096416218,0.5,1.276164957094979,0.35555555555555557,0.4983211691867487,0.003357661626502615,0.4983211691867487,0.10349747349682728,0.045998877109701006,0.11538461526923077,0.07692307684615386,0.11538461526923077,0.07692307684615386,0.0003163950375655822,0.0003163950375655822,0.00013559787324239235,0.00013559787324239235,0.012266367229253602,0.0091997754219402,0.024532734458507205,0.02874929819356313,0.021134475007943396,0.04615384610769232,0.022999438554850503,0.0538461537923077,0.03846153842307693,0.09230769221538464,0.11533295893656702,fault,ref_error,"[{'module': 'CalSource/RefAmp', 'type': 'ref_level', 'severity': 'heavy', 'delta_db': 1.5170699506703433}]"
fault_011,D:\PycharmProjects\FMFD\FMFD\Output\sim_spectrum\fault_011.csv,0.9691353554752963,0.08716379092910011,-0.005362514673044494,0.0,0.1088,0.0,2.4796877273791123e-11,0.30450084660219906,1.1497663070957085,1.0,1.343833532221216,0.37777777777777777,0.09566661955898785,0.07074442631604837,0.8335889541249637,0.15179290659505437,0.008587050401262897,0.11220019115403332,0.07480012743602221,0.11220019115403332,0.07480012743602221,0.00648232282719016,0.00648232282719016,0.0027781383545100683,0.0027781383545100683,0.019952819199298484,0.014964614399473863,0.03990563839859697,0.0053669065007893105,0.016033406787362307,0.04488007646161333,0.004293525200631448,0.05236008920521555,0.03740006371801111,0.08976015292322666,0.12218118966595198,fault,freq_error,"[{'module': 'LO/Clock', 'type': 'freq_scale', 'severity': 'medium', 'eps': 4.794530219430611e-05}]"
fault_012,D:\PycharmProjects\FMFD\FMFD\Output\sim_spectrum\fault_012.csv,0.9040120428808477,0.05358648242868712,-0.006997747680795197,0.0,0.1038,0.0,1.4302922530877798e-11,0.06636096635012627,0.7141248127025381,1.0,1.2841409333675657,0.37777777777777777,0.42310322440225473,0.05125635405798229,0.525640421539763,0.10638567179438047,0.038902261871360186,0.11493135607250432,0.07662090404833623,0.11493135607250432,0.07662090404833623,0.004810952528026656,0.004810952528026656,0.0020618367977257093,0.0020618367977257093,0.012888014176872057,0.009666010632654043,0.025776028353744113,0.024313913669600114,0.020186963543587268,0.045972542429001735,0.019451130935680093,0.05363463283383535,0.038310452024168114,0.09194508485800346,0.11571719298392716,fault,freq_error,"[{'module': 'LO/Clock', 'type': 'freq_scale', 'severity': 'heavy', 'eps': -1.8833315892767565e-06}]"
fault_013,D:\PycharmProjects\FMFD\FMFD\Output\sim_spectrum\fault_013.csv,0.944830039113433,-3.8980097620112915,-0.00539491673020942,0.0,0.9857,0.0,1.9775028514199174e-11,0.22807405902238184,1.266581912055302,0.5,1.476186718211487,0.4222222222222222,0.4983211691867487,0.003357661626502615,0.4983211691867487,0.10349747349682724,0.04599887710970099,0.11538461526923074,0.07692307684615383,0.11538461526923074,0.07692307684615383,0.000316395037565582,0.000316395037565582,0.0001355978732423923,0.0001355978732423923,0.012266367229253599,0.009199775421940198,0.024532734458507198,0.02874929819356312,0.021134475007943392,0.0461538461076923,0.022999438554850496,0.05384615379230768,0.03846153842307692,0.0923076922153846,0.11533295893656699,fault,amp_error,"[{'module': 'Attenuator/Gain', 'type': 'amplitude_offset', 'severity': 'heavy', 'delta_db': -3.9497384132972195}, {'module': 'Connector/Match', 'type': 'point_spike', 'severity': 'light', 'center_Hz': 22370238681.868187, 'delta_db': 1.1103490768364508}, {'module': 'Connector/Match', 'type': 'point_spike', 'severity': 'light', 'center_Hz': 51670484330.433044, 'delta_db': 1.6820021941001793}, {'module': 'Connector/Match', 'type': 'point_spike', 'severity': 'light', 'center_Hz': 52360138192.81928, 'delta_db': 1.1848963726955364}]"
fault_014,D:\PycharmProjects\FMFD\FMFD\Output\sim_spectrum\fault_014.csv,0.8941648158508714,0.10169224732408592,-0.006645155140583836,0.0,0.1045,0.0,1.5415421611342243e-11,0.23510538564678624,0.6270898814988493,0.5,1.3255914687903898,0.37777777777777777,0.48644203726155727,0.044826840637825445,0.4687311221006173,0.09782720058261823,0.04493294968923667,0.1154632675821674,0.07697551172144494,0.1154632675821674,0.07697551172144494,0.004226947021266538,0.004226947021266538,0.001811548723399945,0.001811548723399945,0.011545861754707875,0.008659396316030906,0.02309172350941575,0.028083093555772917,0.02101172105544357,0.04618530703286696,0.022466474844618334,0.05388285820501145,0.03848775586072247,0.09237061406573394,0.11450049243126327,fault,freq_error,"[{'module': 'LO/Clock', 'type': 'freq_scale', 'severity': 'light', 'eps': -8.50909411796472e-07}]"
fault_015,D:\PycharmProjects\FMFD\FMFD\Output\sim_spectrum\fault_015.csv,0.9540698971546915,0.0740270617891203,-0.005842993575913891,0.0,0.1039,0.0,2.031568937270466e-11,0.16588821496964865,0.9535796589587828,0.5,1.2718206836522619,0.37777777777777777,0.15406415533228662,0.07497003303349502,0.7709658116342183,0.14250623285270622,0.013891698485506835,0.11271033855624239,0.07514022570416161,0.11271033855624239,0.07514022570416161,0.006900749873901951,0.006900749873901951,0.0029574642316722646,0.0029574642316722646,0.018537774430843937,0.013903330823132953,0.037075548861687874,0.008682311553441771,0.016764507451520676,0.045084135422496965,0.006945849242753418,0.052598157992913126,0.037570112852080804,0.09016827084499392,0.120854511453965,fault,freq_error,"[{'module': 'LO/Clock', 'type': 'freq_scale', 'severity': 'light', 'eps': 2.449479727533167e-05}]"
fault_016,D:\PycharmProjects\FMFD\FMFD\Output\sim_spectrum\fault_016.csv,0.9831632738212449,-3.1516829754758926,-0.004503149442230736,0.0,0.9208,0.0,2.8034039633297123e-11,0.4086286000452611,1.165323202533341,1.0,1.457565568031311,0.4444444444444444,0.4983211691867487,0.003357661626502615,0.4983211691867487,0.10349747349682725,0.04599887710970101,0.11538461526923077,0.07692307684615386,0.11538461526923077,0.07692307684615386,0.0003163950375655821,0.0003163950375655821,0.00013559787324239235,0.00013559787324239235,0.0122663672292536,0.0091997754219402,0.0245327344585072,0.02874929819356313,0.0211344750079434,0.04615384610769231,0.022999438554850506,0.05384615379230769,0.038461538423076924,0.09230769221538465,0.115332958936567,fault,amp_error,"[{'module': 'Attenuator/Gain', 'type': 'amplitude_offset', 'severity': 'heavy', 'delta_db': -3.256928485312284}]"
fault_017,D:\PycharmProjects\FMFD\FMFD\Output\sim_spectrum\fault_017.csv,0.9935251009618637,0.6433069248187109,-0.005486474255305351,0.0,0.2717,0.0,2.5155978200126706e-11,0.12993579385153073,1.004408352970132,1.0,1.4721825195366014,0.4222222222222222,0.12043221774743121,0.005886816044420286,0.8736809662081485,0.15945457706055566,0.010803821435758441,0.11213591385504568,0.07475727590336378,0.11213591385504568,0.07475727590336378,0.000539100855750718,0.000539100855750718,0.0002310432238931649,0.0002310432238931649,0.020900482893548806,0.015675362170161602,0.04180096578709761,0.006752388397349026,0.016301932860142566,0.04485436554201828,0.005401910717879221,0.052330093132354656,0.0373786379516819,0.08970873108403656,0.12331006229130893,fault,ref_error,"[{'module': 'CalSource/RefAmp', 'type': 'ref_level', 'severity': 'light', 'delta_db': 0.5629608656062453}]"
fault_018,D:\PycharmProjects\FMFD\FMFD\Output\sim_spectrum\fault_018.csv,0.9775309446623209,0.08138612439399243,-0.004996823613249102,0.0,0.1048,0.0,2.328814436624975e-11,0.24564061201601722,1.2038245780802728,1.0,1.4506616158042807,0.4666666666666667,0.08489841537880075,0.07927085701181108,0.8358307276093883,0.15187981077698137,0.007616788616081533,0.11214562400983659,0.07476374933989106,0.11214562400983659,0.07476374933989106,0.007260068442397001,0.007260068442397001,0.003111457903884429,0.003111457903884429,0.019996748483061464,0.014997561362296097,0.03999349696612293,0.004760492885050959,0.015904848444988406,0.04485824960393464,0.0038083943080407666,0.052334624537923743,0.03738187466994553,0.08971649920786927,0.12218880974568522,fault,freq_error,"[{'module': 'LO/Clock', 'type': 'freq_scale', 'severity': 'light', 'eps': 4.1025358106132544e-05}]"
fault_019,D:\PycharmProjects\FMFD\FMFD\Output\sim_spectrum\fault_019.csv,0.9187961172585987,1.2198481528330931,-0.006432244772495377,0.0,0.3826,0.0,1.8811109786776117e-11,0.2663748977389304,1.109381964914793,1.0,1.437211690780218,0.4222222222222222,0.4983211691867487,0.003357661626502615,0.4983211691867487,0.10349747349682721,0.045998877109700985,0.11538461526923072,0.07692307684615382,0.11538461526923072,0.07692307684615382,0.000316395037565582,0.000316395037565582,0.0001355978732423923,0.0001355978732423923,0.012266367229253599,0.009199775421940197,0.024532734458507198,0.028749298193563113,0.021134475007943392,0.04615384610769229,0.022999438554850492,0.05384615379230768,0.03846153842307691,0.09230769221538458,0.11533295893656696,fault,ref_error,"[{'module': 'CalSource/RefAmp', 'type': 'ref_level', 'severity': 'medium', 'delta_db': 1.1191975863376156}]"
fault_020,D:\PycharmProjects\FMFD\FMFD\Output\sim_spectrum\fault_020.csv,0.963511980471414,1.1700653269578498,-0.00597799256194298,0.0,0.3686,0.0,2.2507457190971893e-11,0.12664773201326085,0.9667253384516878,1.0,1.2647687730604076,0.4,0.4983211691867487,0.003357661626502615,0.4983211691867487,0.10349747349682721,0.04599887710970099,0.11538461526923074,0.07692307684615383,0.11538461526923074,0.07692307684615383,0.000316395037565582,0.000316395037565582,0.00013559787324239232,0.00013559787324239232,0.012266367229253597,0.009199775421940198,0.024532734458507195,0.02874929819356312,0.021134475007943392,0.0461538461076923,0.022999438554850496,0.05384615379230768,0.03846153842307692,0.09230769221538461,0.11533295893656699,fault,ref_error,"[{'module': 'CalSource/RefAmp', 'type': 'ref_level', 'severity': 'medium', 'delta_db': 1.086579370027658}]"
fault_021,D:\PycharmProjects\FMFD\FMFD\Output\sim_spectrum\fault_021.csv,0.9187976749846868,-0.8212849474083819,-0.006432244772495488,0.0,0.3519,0.0,1.8811109786776108e-11,0.26637489773893036,1.1093819649147934,1.0,1.4372116907802182,0.4222222222222222,0.26902464515921853,0.004892309079275575,0.7260830457615058,0.1378314001461754,0.024404041369987188,0.11339129058019942,0.07559419372013294,0.11339129058019942,0.07559419372013294,0.00045304194633996565,0.00045304194633996565,0.0001941608341456996,0.0001941608341456996,0.017564051973823817,0.013173038980367863,0.035128103947647635,0.015252525856241993,0.01816934391527499,0.04535651623207977,0.012202020684993594,0.05291593560409306,0.03779709686006647,0.09071303246415956,0.1202275168034526,fault,amp_error,"[{'module': 'Attenuator/Gain', 'type': 'amplitude_offset', 'severity': 'light', 'delta_db': -0.9219345809048746}]"
fault_022,D:\PycharmProjects\FMFD\FMFD\Output\sim_spectrum\fault_022.csv,0.9262739172424873,0.07610088150932816,-0.00620912671143764,0.0,0.1316,0.0,1.6609222188836847e-11,0.18625891731598326,0.6875693121721601,1.0,1.3655442844535066,0.4222222222222222,0.16088299669432513,0.03617203058689795,0.802944972718777,0.14828678300768597,0.01449284188392531,0.11260389678921023,0.07506926452614016,0.11260389678921023,0.07506926452614016,0.0033263744724049563,0.0033263744724049563,0.0014255890596021241,0.0014255890596021241,0.019288476338227285,0.014466357253670464,0.03857695267645457,0.009058026177453318,0.016825458140718695,0.04504155871568409,0.007246420941962655,0.05254848516829811,0.03753463226307008,0.0900831174313682,0.1217006393067663,fault,amp_error,"[{'module': 'PreAmp/IFAmp', 'type': 'ripple', 'severity': 'medium', 'pk2pk_db': 0.2949623330094154, 'f_start_Hz': 1102991923.2858527, 'f_end_Hz': 17086838120.660862}, {'module': 'Connector/Match', 'type': 'point_spike', 'severity': 'heavy', 'center_Hz': 53786315597.55976, 'delta_db': 3.7687014198018196}, {'module': 'Connector/Match', 'type': 'point_spike', 'severity': 'heavy', 'center_Hz': 29226603294.329433, 'delta_db': 3.4648403677318567}]"
fault_023,D:\PycharmProjects\FMFD\FMFD\Output\sim_spectrum\fault_023.csv,0.9933979998841185,0.0804113442155502,-0.005491987392859221,0.0,0.1038,0.0,2.515732520465646e-11,0.1292081220307181,1.003649461746997,1.0,1.47183340695091,0.4222222222222222,0.0815985014451403,0.0815985014451403,0.8368029971097194,0.15195598611802486,0.007319562939772472,0.11212771696385726,0.07475181130923818,0.11212771696385726,0.07475181130923818,0.007472053834351063,0.007472053834351063,0.003202308786150456,0.003202308786150456,0.020016812717744234,0.015012609538308174,0.04003362543548847,0.0045747268373577945,0.015865307629319196,0.04485108678554291,0.003659781469886236,0.052326267916466725,0.03737590565461909,0.08970217357108583,0.12219837059918992,fault,freq_error,"[{'module': 'LO/Clock', 'type': 'freq_scale', 'severity': 'light', 'eps': -2.7586413345402397e-05}]"
fault_024,D:\PycharmProjects\FMFD\FMFD\Output\sim_spectrum\fault_024.csv,0.8944825169995456,0.09459076909801209,-0.006815816015300347,0.0,0.1046,0.0,1.6334684921043213e-11,0.24189714352055874,0.6213967331914907,0.5,1.3297995976244101,0.35555555555555557,0.48360442979004165,0.04496037920506438,0.47143519100489406,0.09824027236450719,0.044661312481211204,0.11543864605572642,0.07695909737048427,0.11543864605572642,0.07695909737048427,0.004238634996294146,0.004238634996294146,0.0018165578555546338,0.0018165578555546338,0.01160999256589392,0.00870749442442044,0.02321998513178784,0.027913320300757,0.020974483534248255,0.04617545842229056,0.022330656240605602,0.05387136815933899,0.038479548685242136,0.09235091684458112,0.11455931728899696,fault,amp_error,[]
fault_025,D:\PycharmProjects\FMFD\FMFD\Output\sim_spectrum\fault_025.csv,0.9876414086071785,0.02931925550467719,-0.005607671329657504,0.0,0.1038,0.0,2.18291980369183e-11,0.0960615646955589,0.8798892409155377,1.0,1.2625525419608157,0.3333333333333333,0.0815985014451403,0.0815985014451403,0.8368029971097194,0.15195598611802486,0.00731956293977247,0.11212771696385725,0.07475181130923816,0.11212771696385725,0.07475181130923816,0.007472053834351062,0.007472053834351062,0.003202308786150455,0.003202308786150455,0.02001681271774423,0.015012609538308172,0.04003362543548846,0.004574726837357794,0.015865307629319193,0.0448510867855429,0.003659781469886235,0.05232626791646671,0.03737590565461908,0.08970217357108581,0.1221983705991899,fault,freq_error,"[{'module': 'LO/Clock', 'type': 'freq_scale', 'severity': 'medium', 'eps': 1.6585653327507672e-05}]"
fault_026,D:\PycharmProjects\FMFD\FMFD\Output\sim_spectrum\fault_026.csv,0.9021029906274146,2.1654375314216594,-0.006346083711573858,0.0,0.7182,0.0,1.6626547751793315e-11,0.19686259400558598,0.7009669915975894,0.5,1.1669793270659927,0.4444444444444444,0.4983211691867487,0.003357661626502615,0.4983211691867487,0.10349747349682724,0.045998877109701006,0.11538461526923076,0.07692307684615385,0.11538461526923076,0.07692307684615385,0.00031639503756558207,0.00031639503756558207,0.00013559787324239232,0.00013559787324239232,0.012266367229253599,0.009199775421940198,0.024532734458507198,0.028749298193563123,0.021134475007943396,0.04615384610769231,0.022999438554850503,0.053846153792307686,0.038461538423076924,0.09230769221538462,0.115332958936567,fault,ref_error,"[{'module': 'CalSource/RefAmp', 'type': 'ref_level', 'severity': 'heavy', 'delta_db': 2.072297064103548}]"
fault_027,D:\PycharmProjects\FMFD\FMFD\Output\sim_spectrum\fault_027.csv,0.9255930419604553,1.1943007864521173,-0.006494656553504896,0.0,0.3667,0.0,1.8696354202803677e-11,0.1288871820669123,1.224303342141523,1.0,1.3721852587525907,0.3333333333333333,0.4983211691867487,0.003357661626502615,0.4983211691867487,0.10349747349682722,0.045998877109701,0.11538461526923076,0.07692307684615383,0.11538461526923076,0.07692307684615383,0.00031639503756558207,0.00031639503756558207,0.00013559787324239232,0.00013559787324239232,0.012266367229253597,0.009199775421940197,0.024532734458507195,0.02874929819356312,0.021134475007943396,0.0461538461076923,0.0229994385548505,0.053846153792307686,0.03846153842307692,0.0923076922153846,0.11533295893656698,fault,ref_error,"[{'module': 'CalSource/RefAmp', 'type': 'ref_level', 'severity': 'medium', 'delta_db': 1.150647986916203}]"
fault_028,D:\PycharmProjects\FMFD\FMFD\Output\sim_spectrum\fault_028.csv,0.8956204780817669,0.1227450043802892,-0.006881148038209606,0.0,0.1065,0.0,1.6719590384259012e-11,0.23918597745140918,1.1201034472626048,0.5,1.6164508100482156,0.37777777777777777,0.4636871518030402,0.04449311571538666,0.49181973248157307,0.10138825734710594,0.042755628348095494,0.11525990148163721,0.07683993432109149,0.11525990148163721,0.07683993432109149,0.004188088909406016,0.004188088909406016,0.0017948952468882925,0.0017948952468882925,0.012093246701344275,0.009069935026008205,0.02418649340268855,0.026722267717559683,0.020712440407730237,0.0461039605926549,0.021377814174047747,0.05378795402476404,0.03841996716054574,0.0922079211853098,0.11500847299409928,fault,freq_error,"[{'module': 'LO/Clock', 'type': 'freq_scale', 'severity': 'heavy', 'eps': -7.468194712148648e-05}]"
fault_029,D:\PycharmProjects\FMFD\FMFD\Output\sim_spectrum\fault_029.csv,0.9759447683082011,0.03920259634561935,-0.0056163575734479165,0.0,0.1038,0.0,2.306493157353354e-11,0.12131059484788143,1.6083291715669803,1.0,1.2949886185516415,0.4444444444444444,0.09044788773233077,0.080812247654309,0.8287398646133601,0.15080320322022517,0.008118503998991795,0.1121986400475362,0.07479909336502413,0.1121986400475362,0.07479909336502413,0.0074047365002318346,0.0074047365002318346,0.003173458500099358,0.003173458500099358,0.0198364769627303,0.014877357722047724,0.0396729539254606,0.005074064999369871,0.015974631672878804,0.044879456019014476,0.004059251999495897,0.052359365355516885,0.037399546682512066,0.08975891203802897,0.12203441757794425,fault,freq_error,"[{'module': 'LO/Clock', 'type': 'freq_scale', 'severity': 'medium', 'eps': 2.9702882617617726e-05}]"
